path,BlurScore,IsBlurry,MotionBlurScore,GlareArea,HasGlare,Exposure,IsWellExposed,Contrast,HasLowContrast,Noise,HasNoise,ColorDominance,HasColorDominance,BandingScore,BrisqueScore,ElapsedMs
data/midv500/hf_frames/000060.jpg,37.210088987406316,True,0.8732948006918122,85767,True,123.61645817465673,True,51.72608320452735,False,10.577631172839506,False,1.318486423814777,False,2241.7802320062856,4.1176883970798075,350.1231
data/midv500/hf_frames/000130.jpg,334.3388682598102,False,0.8154186163273958,1050632,True,117.46409844008164,True,87.45233198071249,False,22.98735050154321,True,1.1126898584751728,False,5797.958002632942,11.759246387949046,365.986
data/midv500/hf_frames/000149.jpg,258.3649739231252,False,0.9305313892160075,155,False,169.34078479804768,True,27.51115163978989,True,23.977734857253086,True,1.0160094293272188,False,298.26312690725973,1.1649541942641022,355.2384
data/midv500/hf_frames/000051.jpg,178.49679287719295,False,0.9084152595466003,116029,True,127.38661101743342,True,58.16801640741711,False,18.475059799382716,False,1.313683145990054,False,2770.970206817801,5.207097498236124,352.1729
data/midv500/hf_frames/000108.jpg,178.7975392477854,False,0.8511502927649114,29516,True,70.9442998146495,False,63.22176663752054,False,18.370624035493826,False,1.1923328967732574,False,3036.8457942582327,6.1476467828595664,355.3712
data/midv500/hf_frames/000057.jpg,30.094319624298922,True,0.9181819444032973,75178,True,115.1444411502086,True,51.41329827571971,False,9.850829475308641,False,1.3100460993563865,False,2096.373631423028,4.067861189226547,351.8755
data/midv500/hf_frames/000115.jpg,396.94975985741934,False,0.8378496198607986,1276180,True,122.33938766790308,True,88.94649690299408,False,21.998064718364198,True,1.1154762787482402,False,6201.9413147369005,12.163379158884307,353.8446
data/midv500/hf_frames/000072.jpg,45.751890442941594,True,0.49024940466414185,1947,True,151.7319558297074,True,30.95950765020759,False,16.957822627314815,False,1.0764555705864847,False,594.7142908555518,1.4704686174199975,357.4343
data/midv500/hf_frames/000001.jpg,1024.5322616962637,False,0.9606937482927811,118436,True,118.59072266962553,True,58.82735685892104,False,49.40583670910494,True,1.3507444253705887,False,1393.0599177324584,5.321504067903058,368.0303
data/midv500/hf_frames/000098.jpg,45.95935962682105,True,0.7152680350369343,71416,True,70.17324355697161,False,63.559629332123585,False,10.590139853395062,False,1.1790264148216618,False,2799.6278176521178,6.2129885980825525,359.3992
data/midv500/hf_frames/000104.jpg,53.3002243487707,True,0.9266110388014996,40900,True,71.52252715500029,False,63.75587420592187,False,10.99095920138889,False,1.1973935337348451,False,3103.0253965063735,6.251583465677991,360.5027
